Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
RODENTIA	SCIURIDAE	Paraxerus	Paraxerus_palliatus	LC	unknown	0	NA	0.644328848	0.410940988	639	401	0.593516209	0.465943027	0.567935218	0.449759606	365.37	5.900910539	6
RODENTIA	SCIURIDAE	Paraxerus	Paraxerus_poensis	LC	unknown	0	NA	0.920920372	0.565163953	837	188	3.45212766	1.493382108	0.629474716	0.488257703	100	4.605170186	5
RODENTIA	SCIURIDAE	Paraxerus	Paraxerus_vexillarius	NT	unknown	0	NA	0.772776292	0.769484691	114	94	0.212765957	0.192903666	0.00427767	0.004268547	675	6.514712691	7
RODENTIA	MURIDAE	Parotomys	Parotomys_brantsii	LC	stable	0	0	0.948259377	0.868203604	307	207	0.483091787	0.394128954	0.092208524	0.088201815	129.5	4.863680881	5
RODENTIA	MURIDAE	Parotomys	Parotomys_littledalei	LC	stable	0	0	0.931123095	0.866236969	279	212	0.316037736	0.274625507	0.074905747	0.07223298	126.99	4.844108343	5
RODENTIA	CTENODACTYLIDAE	Pectinator	Pectinator_spekei	LC	unknown	0	NA	0.916314553	0.614172652	204	45	3.533333333	1.511457504	0.491949454	0.400083623	169.7	5.134032172	5
RODENTIA	PEDETIDAE	Pedetes	Pedetes_capensis	LC	unknown	0	NA	0.737321875	0.738787093	1766	2252	-0.215808171	-0.243101608	-0.001983274	-0.001985244	2549.25	7.843554477	8
RODENTIA	PEDETIDAE	Pedetes	Pedetes_surdaster	LC	unknown	0	NA	0.732125441	0.746614629	293	328	-0.106707317	-0.112840999	-0.019406515	-0.019597294	3155.005	8.05674536	8
CETARTIODACTYLA	BOVIDAE	Pelea	Pelea_capreolus	LC	stable	0	0	0.898519271	0.877251758	321	269	0.19330855	0.176729744	0.02424334	0.023954136	22731.33	10.03149943	10
RODENTIA	MURIDAE	Pelomys	Pelomys_campanae	LC	unknown	0	NA	0.865981368	0.500509647	441	98	3.5	1.504077397	0.730199153	0.548236519	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Pelomys	Pelomys_fallax	LC	unknown	0	NA	0.638324056	0.649848682	1984	2636	-0.247344461	-0.284147608	-0.017734322	-0.01789346	120.46	4.791317748	5
RODENTIA	MURIDAE	Pelomys	Pelomys_hopkinsi	DD	unknown	NA	NA	0.871109383	0.921540303	15	17	-0.117647059	-0.125163143	-0.054724595	-0.05627896	73.57347201	4.298284526	4
RODENTIA	MURIDAE	Pelomys	Pelomys_minor	LC	unknown	0	NA	0.891956853	0.699248517	244	90	1.711111111	0.997358555	0.275593484	0.243411548	49.99	3.911822985	4
PRIMATES	LORISIDAE	Perodicticus	Perodicticus_potto	LC	stable	0	0	0.940868929	0.74824675	1439	975	0.475897436	0.389266236	0.25743136	0.229071037	1081.81	6.986390843	7
MACROSCELIDEA	MACROSCELIDIDAE	Petrodromus	Petrodromus_tetradactylus	LC	unknown	0	NA	0.778764252	0.620492332	1721	1187	0.449873631	0.371476402	0.25507474	0.227195125	201	5.303304908	5
RODENTIA	PETROMURIDAE	Petromus	Petromus_typicus	LC	stable	0	0	0.655658526	0.658744332	308	312	-0.012820513	-0.012903405	-0.004684375	-0.004695381	224	5.411646052	5
RODENTIA	NESOMYIDAE	Petromyscus	Petromyscus_barbouri	LC	stable	0	0	0.8155203	0.877304488	40	67	-0.402985075	-0.515813165	-0.070425022	-0.07302781	4.010694547	1.38896443	1
RODENTIA	NESOMYIDAE	Petromyscus	Petromyscus_collinus	LC	stable	0	0	0.615886191	0.766407596	357	596	-0.401006711	-0.512504885	-0.196398634	-0.218651946	20	2.995732274	3
RODENTIA	NESOMYIDAE	Petromyscus	Petromyscus_monticularis	LC	stable	0	0	0.967869279	0.773508273	119	29	3.103448276	1.411827663	0.251272046	0.224160671	20.72	3.031099417	3
RODENTIA	NESOMYIDAE	Petromyscus	Petromyscus_shortridgei	LC	stable	0	0	0.946091846	0.677195568	76	15	4.066666667	1.622683139	0.397073298	0.334379547	46.5	3.839452313	4
CETARTIODACTYLA	SUIDAE	Phacochoerus	Phacochoerus_aethiopicus	LC	decreasing	0	1	0.919362689	0.640060242	371	143	1.594405594	0.953357432	0.436368998	0.3621184	75607.52	11.23331103	11
CETARTIODACTYLA	SUIDAE	Phacochoerus	Phacochoerus_africanus	LC	decreasing	0	1	0.800894507	0.736168128	4428	4563	-0.029585799	-0.030032287	0.087923364	0.084270708	82499.99	11.32055345	11
PRIMATES	CHEIROGALEIDAE	Phaner	Phaner_electromontis	EN	decreasing	1	1	0.742999036	0.895744275	5	26	-0.807692308	-1.648658626	-0.170523266	-0.186960218	460	6.131226489	6
PRIMATES	CHEIROGALEIDAE	Phaner	Phaner_furcifer	VU	decreasing	1	1	0.957354808	0.925981545	20	18	0.111111111	0.105360516	0.03388109	0.033319769	409.87	6.015840036	6
PRIMATES	CHEIROGALEIDAE	Phaner	Phaner_pallescens	EN	decreasing	1	1	0.965586987	0.79778707	49	18	1.722222222	1.00144854	0.210331708	0.190894461	460	6.131226489	6
PRIMATES	CHEIROGALEIDAE	Phaner	Phaner_parienti	EN	decreasing	1	1	0.717394826	0.935083405	5	30	-0.833333333	-1.791759469	-0.232801242	-0.265009375	460	6.131226489	6
PHOLIDOTA	MANIDAE	Phataginus	Phataginus_tricuspis	VU	decreasing	1	1	0.93985672	0.735235794	2022	1386	0.458874459	0.37766522	0.278306534	0.245536181	1802.9885	7.497200845	7
CETARTIODACTYLA	BOVIDAE	Philantomba	Philantomba_maxwellii	LC	decreasing	0	1	0.946024356	0.348621624	481	13	36	3.610917913	1.713613533	0.998281154	8557.69	9.054585573	9
CETARTIODACTYLA	BOVIDAE	Philantomba	Philantomba_monticola	LC	decreasing	0	1	0.735983961	0.775331214	2552	3287	-0.223608153	-0.253097929	-0.050748961	-0.052081985	4896.05	8.496184037	8
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_aero	DD	unknown	NA	NA	0.782489933	0.835708683	63	106	-0.405660377	-0.520304368	-0.063680982	-0.06579903	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_anchietae	LC	unknown	0	NA	0.698793193	0.731729988	1163	1446	-0.19571231	-0.21779825	-0.045012225	-0.04605674	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_arabicus	DD	unknown	NA	NA	0.901537088	0.790515449	17	6	1.833333333	1.041453875	0.140442087	0.131415983	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_ariel	DD	unknown	NA	NA	0.854007624	0.68406133	213	77	1.766233766	1.017486744	0.248437218	0.221892543	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_brunneus	NT	decreasing	0	1	0.93001835	0.533258887	366	43	7.511627907	2.141433218	0.74402785	0.556197295	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_capensis	LC	stable	0	0	0.837049158	0.852369874	4883	5405	-0.096577243	-0.101564666	-0.017974258	-0.018137757	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_crassulus	LC	unknown	0	NA	0.945688999	0.683370795	932	442	1.108597285	0.746022933	0.383859254	0.324876157	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_eisentrauti	DD	unknown	NA	NA	0.77059767	0.786500197	21	24	-0.125	-0.133531393	-0.020219356	-0.020426565	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_flavescens	DD	unknown	NA	NA	0.595305907	0.714296281	496	943	-0.474019088	-0.642490356	-0.16658406	-0.182222433	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_guineensis	LC	unknown	0	NA	0.879586347	0.417108576	1813	668	1.714071856	0.998450037	1.108770707	0.746105174	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_helios	DD	unknown	NA	NA	0.918904267	0.751866894	356	164	1.170731707	0.775064303	0.222163491	0.200622642	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_hesperidus	LC	unknown	0	NA	0.490815481	0.689352268	1946	3614	-0.461538462	-0.619039208	-0.288004837	-0.339684161	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_inexspectatus	DD	unknown	NA	NA	0.94794412	0.592679259	343	73	3.698630137	1.547271006	0.599421788	0.469642181	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_kuhlii	LC	unknown	0	NA	0.956781557	0.688848077	712	177	3.02259887	1.391928179	0.388958739	0.328554358	6.07	1.803358605	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_melckorum	DD	unknown	NA	NA	0.803465381	0.610682672	496	314	0.579617834	0.457182941	0.315683934	0.274356632	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_musciculus	DD	unknown	NA	NA	0.856688066	0.611972678	516	253	1.039525692	0.712717277	0.399879598	0.336386232	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_nanulus	LC	unknown	0	NA	0.786884294	0.592106707	985	676	0.457100592	0.376448565	0.328956901	0.284394349	2.51	0.920282753	1
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_nanus	LC	unknown	0	NA	0.808319424	0.794021956	4227	4504	-0.061500888	-0.063473369	0.018006389	0.017846195	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_raceyi	DD	unknown	NA	NA	0.944984032	0.803458045	37	15	1.466666667	0.902867712	0.176146083	0.162243062	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_rendalli	LC	unknown	0	NA	0.763178957	0.615250229	3783	3498	0.081475129	0.078325969	0.24043669	0.215463487	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_rueppellii	LC	unknown	0	NA	0.491691012	0.522446388	2947	4074	-0.276632302	-0.323837614	-0.058868004	-0.060671877	7.07	1.95586048	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_rusticus	LC	unknown	0	NA	0.75438694	0.485167347	2347	1562	0.502560819	0.407170865	0.55490048	0.441411544	4.57	1.519513205	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_somalicus	LC	unknown	0	NA	0.83286975	0.679531043	2976	2559	0.162954279	0.15096356	0.225653718	0.203474349	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_tenuipinnis	LC	unknown	0	NA	0.911930158	0.734092208	1678	1217	0.378800329	0.321213794	0.242255603	0.216928762	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Neoromicia	Pipistrellus_zuluensis	LC	unknown	0	NA	0.66781898	0.691550674	1893	2653	-0.286468149	-0.337528203	-0.034316639	-0.034919282	5.93375	1.780656391	2
CHIROPTERA	MOLOSSIDAE	Platymops	Platymops_setiger	LC	unknown	0	NA	0.931717255	0.805226779	147	37	2.972972973	1.379514674	0.157086773	0.145905444	27.82447959	3.325916194	3
CHIROPTERA	VESPERTILIONIDAE	Plecotus	Plecotus_balensis	DD	unknown	NA	NA	0.690590995	0.84299807	87	186	-0.532258065	-0.759838555	-0.180791724	-0.199416923	7.47	2.010894999	2
CHIROPTERA	PTEROPODIDAE	Plerotes	Plerotes_anchietae	DD	unknown	NA	NA	0.912798197	0.777948195	334	100	2.34	1.205970807	0.173340595	0.15985489	239.6283091	5.479089011	5
CARNIVORA	MUSTELIDAE	Poecilogale	Poecilogale_albinucha	LC	unknown	0	NA	0.647462453	0.814474833	2476	3920	-0.368367347	-0.459447299	-0.205055298	-0.229482724	308.16	5.730619129	6
LAGOMORPHA	LEPORIDAE	Poelagus	Poelagus_marjorita	LC	stable	0	0	0.752188054	0.672290582	258	205	0.258536585	0.229949606	0.118843657	0.112295703	2509.7	7.827918503	8
CARNIVORA	VIVERRIDAE	Poiana	Poiana_leightoni	VU	decreasing	1	1	0.902019873	0.80828333	43	24	0.791666667	0.583146285	0.115969908	0.1097239	570.08	6.345776702	6
CARNIVORA	VIVERRIDAE	Poiana	Poiana_richardsonii	LC	unknown	0	NA	0.964387297	0.695368245	737	387	0.904392765	0.644163199	0.386872789	0.32705142	570.08	6.345776702	6
CETARTIODACTYLA	SUIDAE	Potamochoerus	Potamochoerus_larvatus	LC	stable	0	0	0.669788812	0.755893938	2994	3976	-0.246981891	-0.283666003	-0.11391165	-0.120938616	69063.79	11.14278585	11
CETARTIODACTYLA	SUIDAE	Potamochoerus	Potamochoerus_porcus	LC	decreasing	0	1	0.91840174	0.51093375	1976	893	1.212765957	0.794243297	0.797496721	0.586394986	70000.31	11.15625495	11
AFROSORICIDA	TENRECIDAE	Potamogale	Potamogale_velox	LC	decreasing	0	1	0.895000051	0.697517215	1303	882	0.477324263	0.390232521	0.283122525	0.24929658	670.99	6.508754234	7
RODENTIA	MURIDAE	Praomys	Praomys_daltoni	LC	stable	0	0	0.92640755	0.409422477	1359	234	4.807692308	1.759183299	1.262717861	0.816566684	34.99	3.555062306	4
RODENTIA	MURIDAE	Praomys	Praomys_delectorum	LC	stable	0	0	0.777535078	0.68073191	262	164	0.597560976	0.468478076	0.14220454	0.132960202	35.99	3.583241122	4
RODENTIA	MURIDAE	Praomys	Praomys_derooi	LC	stable	0	0	0.960115862	0.442359941	180	3	59	4.094344562	1.170440344	0.77493007	32	3.465735903	3
RODENTIA	MURIDAE	Praomys	Praomys_hartwigi	VU	decreasing	1	1	0.762016409	0.803138943	13	14	-0.071428571	-0.074107972	-0.051202266	-0.052559639	38.86	3.659965444	4
RODENTIA	MURIDAE	Praomys	Praomys_jacksoni	LC	stable	0	0	0.773602763	0.656563622	1911	1671	0.143626571	0.134204416	0.178260167	0.164038916	39.01	3.663818024	4
RODENTIA	MURIDAE	Praomys	Praomys_lukolelae	LC	unknown	0	NA	0.792069843	0.792746495	139	106	0.311320755	0.271034839	-0.000853555	-0.000853919	42.2	3.742420221	4
RODENTIA	MURIDAE	Praomys	Praomys_minor	LC	unknown	0	NA	0.455040723	0.8316752	4	232	-0.982758621	-4.060443011	-0.45286246	-0.603055064	42.58616146	3.751529352	4
RODENTIA	MURIDAE	Praomys	Praomys_misonnei	LC	stable	0	0	0.877535811	0.711463744	81	18	3.5	1.504077397	0.233423091	0.209793305	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Praomys	Praomys_obscurus	EN	decreasing	1	1	0.598238401	0.897617972	5	108	-0.953703704	-3.072693315	-0.333526712	-0.405755219	38.86	3.659965444	4
RODENTIA	MURIDAE	Praomys	Praomys_petteri	LC	stable	0	0	0.887772393	0.556988839	151	30	4.033333333	1.616082455	0.593878243	0.466170193	42.58616146	3.751529352	4
RODENTIA	MURIDAE	Praomys	Praomys_rostratus	LC	unknown	0	NA	0.927481595	0.306417961	360	8	44	3.80666249	2.02685127	1.107522894	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Praomys	Praomys_tullbergi	LC	stable	0	0	0.871604129	0.463247911	464	140	2.314285714	1.19824213	0.881506876	0.632072985	37.1	3.61361697	4
RODENTIA	MURIDAE	Praomys	Praomys_verschureni	DD	unknown	NA	NA	0.907122757	0.706359587	188	54	2.481481481	1.247457916	0.284222334	0.250153347	42.58616146	3.751529352	4
RODENTIA	NESOMYIDAE	Prionomys	Prionomys_batesi	DD	unknown	NA	NA	0.850786767	0.576950974	73	20	2.65	1.294727168	0.474625759	0.388404235	12.5	2.525728644	3
HYRACOIDEA	PROCAVIIDAE	Procavia	Procavia_capensis	LC	stable	0	0	0.64326005	0.677834287	5467	6579	-0.169022648	-0.185152738	-0.051006917	-0.052353769	2952.48	7.990400774	8
PRIMATES	CERCOPITHECIDAE	Piliocolobus	Procolobus_badius	EN	decreasing	1	1	0.905386772	0.367310689	237	10	22.7	3.165475048	1.464907231	0.902154172	8000	8.987196821	9
PRIMATES	CERCOPITHECIDAE	Piliocolobus	Procolobus_gordonorum	EN	decreasing	1	1	0.531060905	0.865703546	11	95	-0.884210526	-2.155981619	-0.3865557	-0.48866581	9750	9.185022564	9
PRIMATES	CERCOPITHECIDAE	Piliocolobus	Procolobus_pennantii	EN	NA	1	NA	0.819607069	0.783105159	83	55	0.509090909	0.411507423	0.04661176	0.045558051	9000	9.104979856	9
PRIMATES	CERCOPITHECIDAE	Piliocolobus	Procolobus_preussi	CR	decreasing	1	1	0.69774839	0.883571582	13	95	-0.863157895	-1.988927534	-0.210309155	-0.236113745	8865.71	9.089946306	9
PRIMATES	CERCOPITHECIDAE	Piliocolobus	Procolobus_rufomitratus	EN	decreasing	1	1	0.910259991	0.684110522	620	391	0.585677749	0.461011918	0.330574463	0.285610776	8000	8.987196821	9
PRIMATES	CERCOPITHECIDAE	Procolobus	Procolobus_verus	NT	unknown	0	NA	0.964278948	0.474007364	186	5	36.2	3.616308761	1.034312166	0.71015776	3977.86	8.288499265	8
PRIMATES	LEMURIDAE	Prolemur	Prolemur_simus	CR	decreasing	1	1	0.580513537	0.878798744	13	344	-0.962209302	-3.2756923	-0.339423798	-0.414642791	2030.41	7.615993022	8
LAGOMORPHA	LEPORIDAE	Pronolagus	Pronolagus_crassicaudatus	LC	decreasing	0	1	0.928497952	0.843606409	110	77	0.428571429	0.356674944	0.100629324	0.095882129	2415.27	7.789566361	8
LAGOMORPHA	LEPORIDAE	Pronolagus	Pronolagus_randensis	LC	unknown	0	NA	0.717906318	0.666360031	661	734	-0.099455041	-0.104755189	0.077355011	0.074508973	2376.47	7.773371472	8
LAGOMORPHA	LEPORIDAE	Pronolagus	Pronolagus_rupestris	LC	unknown	0	NA	0.585988484	0.735726398	452	787	-0.42566709	-0.554546069	-0.203523911	-0.22755817	2249.99	7.718681051	8
LAGOMORPHA	LEPORIDAE	Pronolagus	Pronolagus_saundersiae	LC	decreasing	0	1	0.919766313	0.869718206	275	198	0.388888889	0.328504067	0.057545198	0.055950372	2347.243333	7.760996869	8
PRIMATES	INDRIIDAE	Propithecus	Propithecus_candidus	CR	decreasing	1	1	0.785568329	0.937049081	5	16	-0.6875	-1.16315081	-0.161657223	-0.17632822	5750	8.656955134	9
PRIMATES	INDRIIDAE	Propithecus	Propithecus_coquereli	EN	decreasing	1	1	0.80051111	0.956969611	14	42	-0.666666667	-1.098612289	-0.163493698	-0.178521225	4189.27	8.340281773	8
PRIMATES	INDRIIDAE	Propithecus	Propithecus_coronatus	EN	decreasing	1	1	0.818430149	0.914484114	13	28	-0.535714286	-0.767255153	-0.105036231	-0.110972044	5087.6475	8.534570822	9
PRIMATES	INDRIIDAE	Propithecus	Propithecus_deckenii	EN	decreasing	1	1	0.901687289	0.764625767	31	14	1.214285714	0.794929875	0.179253078	0.164881253	4000	8.29404964	8
PRIMATES	INDRIIDAE	Propithecus	Propithecus_diadema	CR	decreasing	1	1	0.932848175	0.885505468	23	12	0.916666667	0.650587566	0.053464049	0.052083828	6568.99	8.790115371	9
PRIMATES	INDRIIDAE	Propithecus	Propithecus_edwardsi	EN	decreasing	1	1	0.727874293	0.881853402	15	44	-0.659090909	-1.076139433	-0.17460851	-0.191897471	6573.27	8.790766705	9
PRIMATES	INDRIIDAE	Propithecus	Propithecus_verreauxi	EN	decreasing	1	1	0.952007046	0.690953396	50	19	1.631578947	0.967584026	0.37781658	0.320500058	3588.26	8.185422684	8
CARNIVORA	HYAENIDAE	Proteles	Proteles_cristata	LC	stable	0	0	0.754060347	0.786186506	2519	3007	-0.162287995	-0.177080907	-0.040863279	-0.041721649	8139.39	9.004470518	9
RODENTIA	SCIURIDAE	Protoxerus	Protoxerus_aubinnii	DD	unknown	NA	NA	0.972182345	0.550669694	125	3	40.66666667	3.729701449	0.7654546	0.568408221	427.94	6.058982999	6
RODENTIA	SCIURIDAE	Protoxerus	Protoxerus_stangeri	LC	unknown	0	NA	0.942767645	0.720673222	1374	873	0.573883162	0.453545917	0.308176321	0.268634046	630.43	6.446402126	6
RODENTIA	MURIDAE	Psammomys	Psammomys_obesus	LC	stable	0	0	0.820872727	0.744157409	398	450	-0.115555556	-0.122795577	0.103090176	0.098115492	102.15	4.626442321	5
CHIROPTERA	PTEROPODIDAE	Pteropus	Pteropus_rufus	VU	decreasing	1	1	0.894740919	0.817044542	99	59	0.677966102	0.517582406	0.095094419	0.090840587	452.5545	6.114908198	6
CETARTIODACTYLA	BOVIDAE	Raphicerus	Raphicerus_campestris	LC	stable	0	0	0.685920876	0.750191182	2007	2765	-0.274141049	-0.320399565	-0.085671903	-0.089565803	11661.53	9.364050669	9
CETARTIODACTYLA	BOVIDAE	Raphicerus	Raphicerus_melanotis	LC	stable	0	0	0.964021451	0.874960049	117	44	1.659090909	0.977984301	0.101789108	0.09693532	10503.14	9.259429539	9
CETARTIODACTYLA	BOVIDAE	Raphicerus	Raphicerus_sharpei	LC	stable	0	0	0.87843186	0.551209456	1095	461	1.37527115	0.865111599	0.593644396	0.466023467	9396.9	9.148135127	9
RODENTIA	MURIDAE	Rattus	Rattus_rattus	LC	stable	0	0	0.532275206	0.688281533	4443	5524	-0.195691528	-0.217772412	-0.226660631	-0.257037299	142.68	4.96060436	5
CETARTIODACTYLA	BOVIDAE	Redunca	Redunca_arundinum	LC	stable	0	0	0.707117027	0.73531112	2220	2770	-0.198555957	-0.221340124	-0.03834308	-0.039097524	58059.24	10.96921915	11
CETARTIODACTYLA	BOVIDAE	Redunca	Redunca_fulvorufula	LC	stable	0	0	0.618431223	0.760977321	826	1442	-0.427184466	-0.557191544	-0.187319772	-0.20741757	29352.66	10.28713845	10
CETARTIODACTYLA	BOVIDAE	Redunca	Redunca_redunca	LC	decreasing	0	1	0.73837537	0.63396549	2799	2808	-0.003205128	-0.003210276	0.164693318	0.152457806	43288.95	10.67565269	11
RODENTIA	MURIDAE	Rhabdomys	Rhabdomys_pumilio	LC	stable	0	0	0.607604477	0.796755103	1803	3132	-0.424329502	-0.552219834	-0.237401211	-0.271023219	40.73	3.706964922	4
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_alcyone	LC	unknown	0	NA	0.914253768	0.575656797	1251	636	0.966981132	0.676499947	0.588192433	0.462596535	18.62	2.924236272	3
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_blasii	LC	decreasing	0	1	0.692923892	0.587829809	1153	925	0.246486486	0.220328783	0.17878318	0.164482703	10.29	2.33117255	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_capensis	LC	decreasing	0	1	0.963161701	0.827451865	118	26	3.538461538	1.512588086	0.164009342	0.151870375	12.87	2.554899022	3
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_clivosus	LC	unknown	0	NA	0.542805761	0.683500925	2830	4513	-0.372922668	-0.466685409	-0.205844878	-0.230476469	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_darlingi	LC	unknown	0	NA	0.861713474	0.797563076	708	615	0.151219512	0.140821826	0.080433009	0.077361895	8.94	2.190535589	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_deckenii	NT	decreasing	0	1	0.887162013	0.701716634	118	66	0.787878788	0.581029882	0.264273883	0.234497952	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_denti	LC	unknown	0	NA	0.806104552	0.551999211	1055	546	0.932234432	0.65867707	0.460336422	0.378666835	6.3	1.840549633	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_eloquens	LC	unknown	0	NA	0.828423623	0.721338903	482	316	0.525316456	0.4222019	0.148452717	0.138415573	19.15	2.952302716	3
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_fumigatus	LC	unknown	0	NA	0.726721994	0.700584562	4108	4483	-0.083649342	-0.087356173	0.037308033	0.036628928	13.09	2.57184858	3
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_guineensis	VU	unknown	1	NA	0.815246773	0.376959078	113	6	17.83333333	2.935628349	1.162693038	0.771354222	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_hildebrandti	LC	unknown	0	NA	0.595288602	0.707673074	1521	2495	-0.390380762	-0.494920716	-0.158808462	-0.172935894	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_hillorum	NT	decreasing	0	1	0.779909375	0.695275367	132	107	0.23364486	0.209973088	0.121727322	0.114869749	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_hipposideros	LC	decreasing	0	1	0.948322117	0.606010425	123	17	6.235294118	1.978971011	0.56486106	0.447797041	4.57	1.519513205	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_landeri	LC	unknown	0	NA	0.856867831	0.762594188	4283	4061	0.054666338	0.05322445	0.123622294	0.116557658	9.39	2.239645293	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_maclaudi	EN	decreasing	1	1	0.835060526	0.644971676	14	5	1.8	1.029619417	0.294724338	0.258297806	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_maendeleo	DD	unknown	NA	NA	0.608825341	0.814899627	11	217	-0.949308756	-2.982002081	-0.252883028	-0.291533518	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_ruwenzorii	VU	decreasing	1	1	0.564427715	0.885450953	28	85	-0.670588235	-1.110446746	-0.362553383	-0.450284743	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_silvestris	DD	decreasing	NA	1	0.936441845	0.861908019	74	34	1.176470588	0.777704569	0.086475383	0.082938863	11.14952381	2.411396789	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_simulator	LC	decreasing	0	1	0.664924443	0.691184686	1320	1769	-0.253815715	-0.292782679	-0.037993091	-0.038733646	8.13	2.095560924	2
CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	Rhinolophus_swinnyi	LC	unknown	0	NA	0.81549072	0.761440615	789	784	0.006377551	0.0063573	0.070984005	0.068577856	7.07	1.95586048	2
CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	Rhinopoma_hardwickii	LC	stable	0	0	0.780242273	0.76507158	2707	3067	-0.117378546	-0.124858874	0.019829115	0.019635079	13.1	2.57261223	3
CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	Rhinopoma_microphyllum	LC	stable	0	0	0.839088121	0.657900584	2076	1627	0.275968039	0.243705137	0.275402608	0.2432619	28.02	3.332918541	3
CHIROPTERA	RHINOPOMATIDAE	Rhinopoma	Rhinopoma_muscatellum	LC	unknown	0	NA	0.950604953	0.796757211	86	19	3.526315789	1.509908317	0.193092375	0.176548571	9.13	2.211565695	2
MACROSCELIDEA	MACROSCELIDIDAE	Rhynchocyon	Rhynchocyon_chrysopygus	EN	decreasing	1	1	0.654781276	0.84627808	10	31	-0.677419355	-1.131402111	-0.226281182	-0.256546755	535.2	6.282640509	6
